,step,vertical_idx,horizontal_idx
0,12,2,2
1,15,1,3
2,16,1,4
3,18,3,1
4,28,0,3
5,31,1,2
6,39,1,4
7,43,0,3
8,47,0,0
9,49,1,3
10,54,3,3
11,57,4,2
12,58,2,4
13,58,3,0
14,60,0,3
15,62,1,2
16,67,3,0
17,72,0,1
18,78,1,3
19,78,3,4
20,82,3,2
21,83,4,4
22,85,2,4
23,85,3,4
24,86,2,3
25,90,1,0
26,92,0,0
27,95,1,0
28,98,1,2
29,101,3,0
30,105,3,0
31,106,0,1
32,113,3,4
33,118,0,4
34,129,0,0
35,135,0,4
36,135,1,2
37,138,4,2
38,145,3,4
39,145,4,2
40,147,0,3
41,162,2,3
42,173,2,3
43,179,3,4
44,182,4,1
45,184,0,0
46,192,3,3
47,193,0,0
48,195,0,4
49,197,0,4
