,step,vertical_idx,horizontal_idx
0,1,4,3
1,2,1,2
2,8,1,4
3,8,2,4
4,16,4,3
5,19,1,3
6,19,4,3
7,24,2,2
8,27,3,3
9,29,0,1
10,29,3,0
11,32,0,4
12,53,1,3
13,56,0,3
14,58,3,1
15,63,0,2
16,63,4,3
17,66,1,2
18,71,3,4
19,72,4,3
20,73,0,2
21,74,4,4
22,77,3,0
23,84,0,2
24,85,1,4
25,86,3,2
26,90,0,4
27,90,2,3
28,95,4,2
29,97,4,2
30,104,3,4
31,104,4,3
32,109,1,4
33,115,1,4
34,116,0,4
35,121,2,3
36,136,3,2
37,137,0,2
38,137,0,4
39,138,0,2
40,138,1,2
41,153,0,1
42,154,1,2
43,154,4,4
44,164,4,4
45,168,4,1
46,187,0,4
47,195,3,3
48,196,3,3
