,step,vertical_idx,horizontal_idx
0,3,3,3
1,12,0,4
2,13,1,3
3,15,4,4
4,17,4,2
5,17,4,4
6,20,0,2
7,20,3,1
8,21,1,2
9,21,4,0
10,23,1,2
11,23,2,2
12,26,3,3
13,27,4,4
14,28,1,3
15,39,1,2
16,43,0,4
17,45,2,3
18,49,0,2
19,49,4,1
20,63,1,2
21,63,3,2
22,68,3,2
23,69,2,3
24,70,1,4
25,71,2,4
26,74,3,0
27,78,1,4
28,83,2,3
29,89,0,4
30,93,4,4
31,104,0,4
32,111,0,3
33,111,4,1
34,112,1,4
35,116,0,3
36,120,3,3
37,120,4,1
38,126,1,3
39,128,1,4
40,143,0,3
41,147,1,0
42,153,4,4
43,160,3,4
44,171,0,2
45,181,0,4
46,182,3,3
47,198,0,2
