,step,vertical_idx,horizontal_idx
0,2,0,4
1,2,4,3
2,6,4,4
3,11,3,2
4,14,1,3
5,25,4,1
6,27,4,3
7,27,4,4
8,29,3,3
9,31,2,2
10,32,1,4
11,35,1,3
12,36,1,3
13,56,3,2
14,56,4,4
15,57,1,2
16,58,0,2
17,59,0,4
18,67,0,4
19,71,2,3
20,72,0,3
21,73,2,3
22,76,2,3
23,76,4,3
24,78,3,2
25,81,2,2
26,82,3,2
27,82,4,1
28,84,0,4
29,93,0,0
30,102,1,2
31,104,2,3
32,107,0,2
33,107,0,4
34,113,1,2
35,119,3,4
36,120,0,4
37,131,1,2
38,131,4,4
39,132,0,3
40,135,1,2
41,146,3,2
42,147,1,3
43,158,2,2
44,160,1,4
45,162,1,3
46,169,0,3
47,171,2,4
48,174,0,4
49,182,2,2
50,194,2,2
