,step,vertical_idx,horizontal_idx
0,4,3,1
1,7,2,4
2,13,2,1
3,18,2,2
4,19,1,4
5,21,0,3
6,22,0,4
7,23,3,3
8,41,2,2
9,43,1,3
10,52,3,4
11,53,0,2
12,54,0,3
13,58,4,3
14,61,0,4
15,61,1,1
16,66,2,1
17,74,3,4
18,76,4,4
19,81,1,4
20,86,1,4
21,89,4,4
22,91,4,1
23,94,3,4
24,95,2,4
25,103,3,4
26,105,4,3
27,111,3,0
28,115,3,3
29,120,2,3
30,128,3,4
31,130,4,4
32,131,2,4
33,133,1,3
34,142,1,2
35,146,0,1
36,147,2,2
37,149,0,3
38,151,4,3
39,156,1,4
40,159,2,3
41,164,3,3
42,170,3,2
43,172,1,3
44,173,0,4
45,173,2,1
46,175,0,2
47,180,1,3
48,188,4,0
49,190,3,3
50,194,0,3
51,199,1,2
52,199,3,1
53,200,3,4
