,step,vertical_idx,horizontal_idx
0,1,3,4
1,7,3,3
2,15,3,1
3,17,2,3
4,18,3,4
5,23,3,3
6,24,3,2
7,27,1,1
8,28,4,4
9,30,4,2
10,43,1,4
11,47,2,3
12,50,1,4
13,50,3,0
14,57,2,3
15,59,3,1
16,63,1,0
17,78,0,0
18,80,1,3
19,80,3,3
20,82,4,4
21,84,4,2
22,88,0,2
23,90,1,1
24,96,4,2
25,98,1,0
26,100,4,2
27,110,0,4
28,111,4,4
29,112,4,4
30,113,4,1
31,115,4,2
32,122,2,4
33,122,3,4
34,126,3,2
35,129,4,3
36,130,1,4
37,133,1,4
38,136,1,2
39,143,2,3
40,146,4,4
41,164,2,3
42,174,3,2
43,177,2,4
44,178,4,4
45,180,3,4
46,181,0,1
47,186,3,4
