,step,vertical_idx,horizontal_idx
0,5,3,3
1,6,1,4
2,10,1,4
3,17,1,2
4,18,3,4
5,20,2,2
6,23,0,2
7,23,2,4
8,30,3,3
9,37,4,1
10,38,2,3
11,45,2,3
12,46,4,3
13,48,4,1
14,51,1,2
15,65,0,3
16,69,0,4
17,69,2,3
18,70,2,4
19,86,3,4
20,87,3,3
21,88,1,4
22,97,4,2
23,102,1,1
24,103,0,3
25,105,1,4
26,110,4,0
27,115,1,2
28,116,0,3
29,118,1,4
30,122,2,2
31,131,0,4
32,134,3,1
33,134,3,4
34,137,1,4
35,146,2,3
36,147,1,3
37,149,0,3
38,149,2,4
39,151,4,3
40,158,1,0
41,166,0,3
42,169,1,1
43,169,3,4
44,178,2,4
45,181,2,3
46,183,4,2
47,188,1,1
48,188,4,0
49,190,0,4
50,200,3,1
