,step,vertical_idx,horizontal_idx
0,5,1,4
1,8,0,3
2,10,0,3
3,19,3,4
4,20,3,3
5,26,4,4
6,32,4,4
7,35,3,1
8,39,0,0
9,55,3,1
10,61,2,4
11,64,0,1
12,64,4,2
13,71,4,2
14,75,0,4
15,77,0,3
16,78,4,4
17,79,1,3
18,81,3,1
19,86,4,4
20,88,1,3
21,93,2,4
22,96,0,3
23,96,4,0
24,114,3,2
25,117,4,3
26,118,2,1
27,118,3,2
28,120,4,2
29,122,1,3
30,127,1,2
31,142,1,1
32,145,0,3
33,151,0,4
34,151,3,1
35,161,3,4
36,162,0,0
37,162,3,3
38,166,3,1
39,170,1,4
40,173,4,3
41,175,2,4
42,179,2,3
43,187,2,4
44,189,1,3
45,196,1,3
46,198,1,4
47,198,3,4
