,step,vertical_idx,horizontal_idx
0,4,1,1
1,6,0,4
2,15,0,2
3,15,2,2
4,23,4,4
5,24,4,1
6,34,0,3
7,39,0,0
8,39,3,3
9,40,0,4
10,41,2,3
11,44,0,2
12,47,1,4
13,47,2,2
14,49,3,2
15,53,0,4
16,58,2,2
17,59,1,0
18,61,1,1
19,77,1,3
20,77,3,1
21,81,1,1
22,87,0,2
23,89,0,2
24,93,3,4
25,94,3,3
26,94,4,4
27,101,4,3
28,107,0,2
29,110,0,1
30,110,3,1
31,112,3,2
32,121,1,3
33,121,2,4
34,121,3,4
35,122,2,3
36,134,2,2
37,142,3,2
38,143,2,2
39,144,0,1
40,146,0,3
41,147,3,1
42,152,0,4
43,152,1,2
44,161,1,3
45,162,2,3
46,162,2,4
47,165,0,4
48,166,1,2
49,167,0,4
50,170,1,4
51,179,2,4
52,180,1,3
53,195,2,4
54,196,2,3
