,step,vertical_idx,horizontal_idx
0,1,2,2
1,6,2,3
2,8,0,2
3,14,4,2
4,21,3,2
5,25,3,0
6,27,2,4
7,28,2,2
8,37,1,2
9,42,1,4
10,47,2,1
11,50,4,1
12,54,4,3
13,66,4,4
14,73,1,1
15,78,0,4
16,79,3,3
17,81,0,2
18,82,1,2
19,90,4,2
20,93,2,2
21,96,3,4
22,98,0,3
23,106,4,4
24,110,4,3
25,117,2,1
26,120,1,4
27,122,1,3
28,130,1,4
29,133,3,1
30,145,1,4
31,146,0,3
32,150,4,3
33,152,3,4
34,155,2,4
35,158,3,0
36,161,0,3
37,162,4,4
38,164,3,3
39,167,1,4
40,172,0,1
41,175,0,2
42,179,1,4
43,187,2,3
44,189,0,1
45,191,4,2
46,192,1,1
47,196,4,4
