,step,vertical_idx,horizontal_idx
0,4,0,3
1,7,4,4
2,8,2,4
3,18,2,4
4,19,2,2
5,25,4,2
6,37,0,4
7,43,3,4
8,44,1,2
9,45,1,4
10,50,0,2
11,56,1,0
12,56,3,2
13,57,2,3
14,58,2,4
15,66,4,2
16,68,4,3
17,70,1,3
18,77,0,1
19,79,0,2
20,79,3,4
21,81,2,4
22,85,1,2
23,87,0,4
24,89,3,3
25,100,4,4
26,101,4,3
27,102,1,3
28,103,2,1
29,106,1,3
30,119,4,3
31,122,1,4
32,125,1,1
33,125,2,2
34,127,0,4
35,131,3,4
36,137,1,2
37,147,2,2
38,149,3,2
39,149,3,3
40,153,1,2
41,162,2,2
42,171,3,0
43,171,3,3
44,173,1,3
45,179,4,3
46,181,0,1
47,181,0,3
48,183,1,1
49,185,0,3
50,188,3,4
51,193,2,3
52,194,4,3
53,197,1,2
