,step,vertical_idx,horizontal_idx
0,1,2,3
1,10,4,4
2,13,0,2
3,18,0,0
4,23,0,3
5,24,3,3
6,32,0,1
7,34,3,3
8,37,0,4
9,46,2,4
10,50,2,3
11,58,3,4
12,60,0,4
13,61,0,4
14,79,2,4
15,80,4,4
16,86,1,4
17,88,0,1
18,88,1,2
19,89,1,2
20,93,1,3
21,101,2,4
22,107,0,0
23,110,4,4
24,112,4,3
25,114,0,3
26,114,1,4
27,114,4,3
28,115,2,4
29,123,4,4
30,124,3,3
31,128,3,2
32,130,0,4
33,140,2,3
34,146,3,0
35,146,3,1
36,148,1,2
37,148,2,4
38,151,1,0
39,164,1,4
40,164,4,4
41,167,1,4
42,168,0,2
43,174,0,3
44,178,2,3
45,184,0,4
46,193,0,3
47,197,0,3
48,197,4,3
