,step,vertical_idx,horizontal_idx
0,2,4,3
1,8,2,2
2,15,4,2
3,17,0,2
4,25,0,4
5,29,0,0
6,29,3,3
7,30,4,2
8,33,4,1
9,37,2,4
10,37,3,2
11,41,1,1
12,49,1,3
13,53,0,3
14,59,1,4
15,60,2,4
16,65,3,4
17,67,2,2
18,68,1,4
19,75,0,4
20,82,0,1
21,86,4,4
22,90,2,4
23,92,4,0
24,94,2,4
25,98,0,4
26,98,1,3
27,107,3,2
28,108,0,3
29,110,2,4
30,110,3,4
31,111,2,2
32,119,2,3
33,132,0,2
34,135,0,1
35,136,1,4
36,142,4,1
37,146,3,1
38,151,3,3
39,153,2,2
40,160,1,2
41,166,3,2
42,167,1,4
43,167,3,1
44,175,0,4
45,178,4,1
46,182,0,4
47,182,3,4
48,187,1,4
49,190,4,1
50,199,0,3
