,step,vertical_idx,horizontal_idx
0,5,4,4
1,11,3,4
2,13,1,0
3,14,2,3
4,16,1,2
5,18,1,2
6,23,0,3
7,24,1,3
8,31,3,4
9,33,1,3
10,33,3,3
11,35,1,1
12,37,2,3
13,38,3,2
14,54,3,0
15,54,4,0
16,55,2,3
17,55,4,3
18,59,0,0
19,65,3,4
20,66,0,4
21,72,2,4
22,72,4,2
23,73,1,2
24,88,2,3
25,91,0,4
26,92,1,4
27,93,4,3
28,97,0,4
29,98,1,3
30,105,4,4
31,112,2,3
32,120,3,4
33,122,4,4
34,125,1,4
35,135,0,2
36,136,3,4
37,137,1,3
38,144,2,4
39,147,1,2
40,152,0,1
41,154,3,2
42,160,0,3
43,179,0,4
44,190,4,4
45,191,4,3
46,193,3,4
47,194,1,2
48,198,1,2
49,199,4,1
