,step,vertical_idx,horizontal_idx
0,7,4,1
1,7,4,3
2,17,0,0
3,22,1,1
4,26,3,1
5,29,1,3
6,32,1,4
7,34,3,3
8,34,3,4
9,35,4,3
10,44,1,4
11,45,3,3
12,47,3,1
13,51,3,1
14,55,0,4
15,60,4,2
16,62,0,1
17,64,3,2
18,71,4,4
19,77,0,2
20,77,3,3
21,82,2,4
22,90,1,1
23,91,0,2
24,96,4,2
25,99,2,4
26,104,4,4
27,106,0,3
28,108,4,1
29,109,2,2
30,111,3,3
31,114,2,4
32,127,4,4
33,131,3,2
34,132,1,0
35,134,1,3
36,135,4,4
37,141,2,4
38,143,2,4
39,148,0,3
40,151,1,4
41,151,2,1
42,153,1,2
43,160,2,1
44,160,2,3
45,167,1,0
46,172,2,1
47,177,4,0
48,178,4,4
49,182,3,4
50,189,4,1
51,197,0,2
52,197,3,4
