,step,vertical_idx,horizontal_idx
0,1,0,4
1,8,1,1
2,9,2,4
3,9,4,3
4,14,4,1
5,15,1,1
6,15,2,1
7,17,3,4
8,18,1,3
9,23,0,3
10,23,4,4
11,27,1,2
12,31,0,3
13,31,4,2
14,38,4,3
15,42,2,3
16,45,0,1
17,45,2,4
18,48,2,4
19,49,3,3
20,54,1,4
21,56,0,1
22,57,0,4
23,58,3,3
24,69,0,0
25,70,4,0
26,71,1,4
27,81,1,2
28,90,3,4
29,90,4,2
30,91,4,3
31,92,0,3
32,98,2,3
33,99,1,3
34,105,1,3
35,106,4,3
36,110,2,4
37,118,4,1
38,123,4,3
39,127,0,0
40,131,0,4
41,133,1,4
42,135,1,4
43,137,3,4
44,138,4,4
45,140,2,3
46,142,2,2
47,148,0,2
48,152,4,3
49,154,0,3
50,154,3,2
51,156,0,4
52,169,2,2
53,170,1,4
54,177,1,1
55,181,2,4
56,181,4,4
57,185,0,2
58,190,1,2
59,192,2,4
60,195,0,3
