,step,vertical_idx,horizontal_idx
0,4,1,4
1,5,3,0
2,11,2,4
3,14,0,4
4,24,4,4
5,27,2,1
6,28,4,4
7,31,4,3
8,33,4,4
9,34,2,4
10,43,3,3
11,49,0,4
12,58,0,3
13,59,3,4
14,65,2,1
15,70,1,1
16,71,2,1
17,74,0,2
18,74,3,2
19,76,0,4
20,76,1,1
21,77,4,4
22,79,3,2
23,86,0,3
24,88,0,1
25,88,1,3
26,92,2,4
27,93,0,3
28,101,4,3
29,105,0,2
30,106,4,0
31,106,4,3
32,117,4,3
33,119,4,4
34,121,4,0
35,133,4,4
36,135,2,2
37,135,3,4
38,137,1,3
39,150,1,3
40,150,4,3
41,156,1,3
42,156,1,4
43,156,2,3
44,159,3,0
45,159,3,2
46,162,2,1
47,163,4,2
48,164,4,4
49,166,0,2
50,168,0,4
51,168,1,4
52,171,1,4
53,172,3,2
54,173,0,4
55,174,2,4
56,180,4,3
57,182,1,3
58,182,1,4
59,188,0,1
60,192,1,2
61,197,3,3
62,198,0,2
