,step,vertical_idx,horizontal_idx
0,5,1,4
1,6,3,4
2,7,4,3
3,21,2,2
4,23,0,3
5,27,3,3
6,28,3,4
7,29,1,0
8,30,0,2
9,30,0,4
10,33,2,4
11,38,1,4
12,41,2,4
13,41,4,3
14,45,1,2
15,52,4,4
16,53,0,1
17,66,4,4
18,68,0,3
19,77,1,4
20,78,2,4
21,78,4,3
22,79,0,2
23,79,3,4
24,87,3,2
25,94,0,1
26,94,1,4
27,103,0,4
28,107,2,2
29,114,1,4
30,131,0,2
31,133,4,0
32,136,0,3
33,138,0,3
34,146,4,4
35,149,4,0
36,162,4,4
37,165,2,3
38,170,2,3
39,170,3,0
40,176,1,1
41,183,1,3
42,186,0,1
43,186,4,2
44,189,1,4
45,190,2,3
46,196,1,0
47,196,2,2
