,step,vertical_idx,horizontal_idx
0,3,4,2
1,4,0,4
2,7,2,2
3,9,1,4
4,10,2,1
5,12,3,3
6,29,0,1
7,31,0,1
8,33,4,2
9,37,3,0
10,39,0,4
11,40,0,4
12,46,2,4
13,49,4,1
14,54,0,1
15,58,3,3
16,62,1,1
17,72,4,2
18,74,4,1
19,75,2,4
20,78,0,4
21,80,0,3
22,82,3,3
23,88,2,2
24,89,3,1
25,91,1,3
26,92,0,4
27,93,4,4
28,96,0,3
29,98,0,4
30,98,1,4
31,103,2,3
32,120,2,2
33,128,4,3
34,138,2,4
35,147,0,1
36,147,1,2
37,154,4,2
38,155,3,4
39,161,2,3
40,164,3,3
41,168,4,0
42,168,4,4
43,169,3,3
44,175,3,4
45,178,0,4
46,179,3,4
47,187,1,2
48,192,3,4
49,193,0,0
