,step,vertical_idx,horizontal_idx
0,8,2,4
1,12,2,4
2,15,2,4
3,17,1,4
4,21,4,2
5,34,1,2
6,36,1,3
7,43,4,4
8,48,4,3
9,52,0,3
10,55,2,4
11,57,4,3
12,74,3,3
13,77,0,2
14,77,1,1
15,81,3,2
16,82,0,4
17,82,2,4
18,84,0,4
19,84,2,1
20,85,0,1
21,94,2,2
22,98,2,4
23,100,1,4
24,111,2,4
25,114,2,2
26,117,4,1
27,122,0,3
28,122,1,3
29,123,2,3
30,143,0,4
31,144,3,4
32,147,4,1
33,159,0,1
34,159,1,4
35,164,0,0
36,165,4,4
37,176,3,3
38,178,2,4
39,180,1,2
40,182,4,3
41,184,1,3
42,184,2,1
43,184,3,0
44,185,1,2
45,188,2,3
46,194,1,3
47,194,1,4
