,step,vertical_idx,horizontal_idx
0,2,3,3
1,7,3,4
2,13,1,3
3,14,1,3
4,14,1,4
5,15,1,3
6,18,0,2
7,24,4,2
8,25,0,4
9,25,3,1
10,27,3,4
11,28,0,4
12,29,0,0
13,29,3,1
14,34,4,4
15,35,4,4
16,41,2,1
17,47,4,1
18,48,2,1
19,49,1,3
20,53,0,4
21,58,2,2
22,69,3,3
23,73,2,3
24,74,0,1
25,86,3,4
26,95,0,1
27,98,0,1
28,101,0,2
29,110,4,3
30,116,3,4
31,116,4,3
32,119,2,3
33,121,1,4
34,122,4,3
35,131,1,1
36,131,4,3
37,133,3,4
38,134,0,3
39,135,1,4
40,136,0,4
41,140,4,2
42,140,4,4
43,142,3,4
44,144,4,2
45,144,4,4
46,164,0,1
47,166,0,3
48,170,1,2
49,172,3,4
50,175,1,3
51,175,2,4
52,177,1,0
53,177,1,4
54,179,1,4
55,181,4,1
56,191,3,0
57,193,3,3
58,196,3,4
