,step,vertical_idx,horizontal_idx
0,3,1,3
1,9,2,4
2,9,3,2
3,10,2,3
4,12,0,4
5,13,0,0
6,28,0,2
7,30,2,4
8,31,2,2
9,34,0,3
10,34,3,4
11,35,1,3
12,36,0,0
13,36,2,2
14,37,2,2
15,40,1,1
16,40,2,4
17,47,1,3
18,50,0,3
19,51,2,4
20,51,3,3
21,52,4,4
22,56,0,1
23,56,2,4
24,59,4,4
25,63,0,3
26,63,4,2
27,66,0,2
28,66,2,4
29,68,1,2
30,70,1,0
31,79,0,2
32,81,3,2
33,83,0,1
34,83,1,4
35,83,2,3
36,97,0,4
37,102,1,4
38,102,3,4
39,104,3,2
40,111,3,4
41,116,3,3
42,125,3,2
43,127,2,1
44,128,2,4
45,132,3,0
46,138,0,4
47,146,4,3
48,151,2,4
49,159,0,4
50,169,0,2
51,170,4,3
52,171,1,3
53,171,2,3
54,179,4,0
55,181,0,3
56,185,0,3
57,186,2,3
58,189,3,2
59,192,4,4
60,193,3,4
61,196,1,3
62,196,1,4
63,200,0,1
