,step,vertical_idx,horizontal_idx
0,1,1,4
1,1,2,4
2,5,1,0
3,9,0,4
4,13,1,2
5,19,3,4
6,20,4,1
7,21,3,4
8,21,4,3
9,24,0,3
10,26,0,3
11,28,4,4
12,29,3,1
13,32,2,3
14,33,1,1
15,33,1,3
16,35,4,4
17,40,1,3
18,42,4,1
19,43,2,3
20,45,4,3
21,46,2,4
22,47,1,0
23,48,3,3
24,50,2,3
25,61,3,2
26,63,2,1
27,72,3,1
28,75,1,2
29,76,1,4
30,77,2,4
31,81,0,2
32,84,3,3
33,89,1,2
34,91,2,4
35,94,3,2
36,108,1,3
37,118,2,2
38,121,3,3
39,129,4,4
40,131,4,0
41,132,2,3
42,135,0,4
43,138,1,3
44,140,0,0
45,140,0,2
46,142,1,4
47,151,0,3
48,157,1,4
49,157,3,4
50,161,0,3
51,163,0,3
52,163,2,2
53,163,2,4
54,171,0,3
55,173,0,4
56,174,3,0
57,178,1,2
58,184,0,4
59,186,1,1
60,189,2,3
61,194,3,4
62,198,1,3
