,step,vertical_idx,horizontal_idx
0,7,0,4
1,7,1,4
2,19,3,2
3,20,2,3
4,23,0,4
5,24,4,2
6,30,4,4
7,37,4,0
8,42,0,4
9,44,4,3
10,54,3,2
11,70,0,2
12,78,2,4
13,79,2,1
14,81,1,3
15,82,3,2
16,90,2,3
17,91,2,2
18,92,0,1
19,94,4,3
20,97,3,3
21,98,3,4
22,100,1,1
23,100,3,1
24,104,2,1
25,109,1,2
26,118,2,4
27,118,4,3
28,120,4,1
29,123,2,4
30,126,2,3
31,127,3,2
32,129,0,1
33,137,4,2
34,143,1,3
35,146,1,3
36,155,0,4
37,156,1,4
38,162,0,3
39,165,4,2
40,167,0,2
41,172,0,4
42,179,1,1
43,187,2,4
44,189,2,3
45,196,0,4
46,197,4,2
47,199,4,1
