,step,vertical_idx,horizontal_idx
0,2,2,3
1,7,1,3
2,14,3,1
3,30,3,2
4,37,1,1
5,49,1,1
6,69,1,1
7,69,2,1
8,77,4,1
9,78,0,3
10,80,4,3
11,82,0,4
12,83,0,1
13,89,2,4
14,97,0,2
15,100,2,4
16,101,0,4
17,105,3,0
18,107,1,2
19,108,4,4
20,109,1,2
21,113,3,4
22,116,2,4
23,120,1,1
24,131,1,4
25,132,3,2
26,135,1,1
27,135,2,4
28,137,1,2
29,147,4,1
30,155,1,3
31,168,3,0
32,168,4,4
33,169,2,4
34,174,0,3
35,176,1,4
36,176,3,3
37,180,3,2
38,181,0,2
39,187,4,2
40,188,4,4
41,189,0,0
42,191,2,4
43,198,3,3
44,199,3,3
