,step,vertical_idx,horizontal_idx
0,2,0,4
1,3,0,1
2,3,1,4
3,5,1,2
4,16,3,2
5,23,0,4
6,30,2,3
7,35,1,3
8,45,1,1
9,49,2,3
10,57,4,3
11,59,1,1
12,59,2,3
13,62,4,1
14,65,0,4
15,70,1,3
16,76,0,3
17,78,1,3
18,84,1,4
19,86,3,2
20,97,0,4
21,107,3,3
22,110,1,2
23,113,0,3
24,118,0,2
25,118,4,0
26,120,0,2
27,122,3,2
28,130,1,3
29,135,1,3
30,143,0,4
31,144,0,3
32,150,3,2
33,151,1,4
34,153,1,1
35,154,2,3
36,158,4,3
37,165,3,3
38,168,3,3
39,174,4,3
40,176,4,4
41,179,1,1
42,182,2,2
43,184,2,4
44,184,3,2
45,187,4,2
46,192,2,2
47,195,2,4
48,196,2,4
49,198,4,3
