,step,vertical_idx,horizontal_idx
0,2,4,0
1,14,2,3
2,16,0,1
3,22,0,4
4,24,4,2
5,29,0,4
6,40,2,1
7,45,2,2
8,47,1,4
9,47,3,3
10,49,0,2
11,51,2,3
12,56,1,4
13,62,3,4
14,63,0,1
15,63,4,4
16,64,0,2
17,64,3,3
18,73,1,3
19,76,3,4
20,78,0,0
21,80,4,0
22,81,1,4
23,91,1,2
24,93,1,4
25,94,0,4
26,94,2,2
27,94,4,4
28,104,2,4
29,107,4,3
30,123,0,3
31,133,2,2
32,137,0,0
33,139,1,4
34,140,1,1
35,157,3,3
36,157,4,4
37,159,2,4
38,160,1,2
39,165,3,4
40,169,0,2
41,170,2,2
42,174,2,4
43,174,3,2
44,187,3,4
45,191,4,4
