,step,vertical_idx,horizontal_idx
0,2,0,3
1,13,0,3
2,16,4,4
3,20,4,4
4,21,0,3
5,29,3,1
6,29,4,4
7,35,3,4
8,40,4,2
9,43,1,0
10,49,0,1
11,53,2,4
12,54,2,3
13,59,0,4
14,60,0,4
15,61,2,3
16,66,1,0
17,66,1,3
18,66,2,4
19,71,0,2
20,82,2,1
21,83,3,4
22,84,3,4
23,89,2,1
24,89,4,2
25,93,3,4
26,94,0,3
27,98,3,3
28,100,0,1
29,101,1,4
30,104,3,1
31,112,3,1
32,120,1,3
33,123,1,2
34,135,3,4
35,139,2,4
36,139,3,4
37,154,0,1
38,155,3,4
39,159,0,1
40,163,1,4
41,164,2,4
42,171,2,3
43,174,2,3
44,175,2,3
45,176,1,4
46,176,2,4
47,181,3,1
48,187,2,4
49,188,3,4
50,192,3,4
51,194,3,4
