,step,vertical_idx,horizontal_idx
0,3,2,4
1,4,4,0
2,6,0,3
3,8,4,3
4,21,4,4
5,27,2,4
6,32,4,0
7,33,0,2
8,36,0,3
9,48,1,4
10,51,4,4
11,57,4,4
12,60,0,1
13,60,1,1
14,63,1,4
15,71,4,1
16,74,4,4
17,81,1,4
18,84,2,2
19,86,0,4
20,90,3,0
21,93,3,4
22,94,4,2
23,95,3,4
24,97,0,1
25,97,3,3
26,97,4,4
27,102,4,4
28,114,0,2
29,130,2,3
30,135,3,2
31,136,3,4
32,142,3,4
33,152,4,4
34,155,4,3
35,156,0,2
36,157,3,2
37,166,4,2
38,167,1,4
39,175,4,1
40,176,0,2
41,179,2,3
42,179,3,2
43,182,4,1
44,183,3,4
45,186,4,0
46,190,3,3
47,192,0,4
48,196,1,4
49,197,4,3
50,199,4,4
