,step,vertical_idx,horizontal_idx
0,1,0,2
1,2,3,3
2,3,3,2
3,4,2,4
4,5,0,0
5,10,0,4
6,13,3,2
7,19,1,1
8,25,4,1
9,26,1,1
10,27,0,2
11,27,4,4
12,33,0,3
13,39,4,0
14,43,2,3
15,45,2,3
16,45,4,4
17,46,4,2
18,54,3,1
19,62,0,1
20,62,3,3
21,64,1,3
22,67,2,2
23,68,2,3
24,79,3,1
25,83,2,1
26,84,4,4
27,89,3,2
28,91,0,2
29,97,2,3
30,102,1,4
31,122,1,4
32,123,4,2
33,126,1,1
34,144,4,3
35,148,3,0
36,151,0,1
37,154,2,1
38,154,4,2
39,157,4,2
40,165,4,4
41,166,3,2
42,167,1,0
43,169,4,2
44,173,0,4
45,175,4,4
46,177,0,3
47,178,3,4
48,183,2,2
49,189,0,4
50,193,0,4
51,193,2,4
52,194,4,0
53,195,1,1
54,197,0,2
