,step,vertical_idx,horizontal_idx
0,6,4,4
1,11,0,1
2,11,2,4
3,15,2,1
4,18,0,2
5,23,1,4
6,24,0,3
7,33,1,3
8,38,4,1
9,43,1,0
10,48,2,1
11,49,3,1
12,50,2,4
13,53,4,0
14,53,4,2
15,56,3,4
16,64,2,1
17,64,4,2
18,66,1,2
19,70,0,1
20,71,0,1
21,74,4,3
22,82,0,3
23,89,2,3
24,90,1,4
25,90,3,0
26,99,0,2
27,99,2,4
28,103,2,4
29,104,1,2
30,106,0,1
31,106,1,3
32,106,1,4
33,106,3,3
34,107,3,3
35,112,2,4
36,115,1,4
37,115,3,4
38,133,3,1
39,133,3,2
40,140,4,4
41,144,2,4
42,146,4,3
43,147,4,3
44,152,4,4
45,155,4,2
46,157,0,4
47,157,3,4
48,164,0,0
49,168,1,1
50,173,3,3
51,176,1,4
52,179,0,0
53,180,2,2
54,180,3,3
55,184,0,4
56,186,0,4
57,188,3,3
58,189,4,3
59,193,3,4
60,194,2,1
