,step,vertical_idx,horizontal_idx
0,4,4,2
1,10,1,2
2,10,2,3
3,11,2,3
4,11,3,3
5,12,4,1
6,12,4,4
7,13,0,4
8,22,2,4
9,22,3,2
10,22,4,4
11,27,4,4
12,33,4,3
13,37,4,3
14,40,2,3
15,40,3,3
16,55,3,4
17,57,3,4
18,60,0,2
19,63,4,0
20,68,4,4
21,69,4,4
22,75,1,2
23,79,3,4
24,79,4,4
25,87,0,2
26,88,3,4
27,89,3,3
28,92,3,1
29,95,0,2
30,99,0,0
31,104,0,4
32,108,2,3
33,110,3,2
34,111,3,4
35,113,1,4
36,115,1,1
37,119,0,3
38,125,2,1
39,130,2,1
40,131,1,4
41,139,2,4
42,140,2,1
43,144,4,3
44,145,0,4
45,149,0,4
46,156,1,3
47,157,4,3
48,162,1,2
49,167,0,2
50,168,3,3
51,176,0,3
52,179,3,2
53,182,3,3
54,184,4,4
55,186,0,3
56,193,4,3
57,195,4,4
58,196,0,3
59,199,0,1
60,199,0,3
