,step,vertical_idx,horizontal_idx
0,2,1,3
1,5,4,3
2,10,1,3
3,16,2,4
4,22,4,3
5,25,3,3
6,32,0,4
7,37,4,3
8,40,1,3
9,41,0,2
10,42,4,2
11,43,4,4
12,48,0,4
13,49,2,4
14,50,4,3
15,51,4,4
16,56,4,3
17,59,0,4
18,64,1,3
19,68,2,4
20,71,0,0
21,73,2,1
22,77,2,4
23,81,0,1
24,84,4,1
25,86,0,4
26,88,1,3
27,101,1,4
28,102,0,4
29,105,0,4
30,108,0,4
31,111,2,3
32,118,4,0
33,125,0,1
34,126,4,3
35,139,3,4
36,144,2,3
37,149,0,3
38,149,0,4
39,149,1,0
40,157,1,2
41,158,2,2
42,163,1,3
43,169,1,4
44,174,4,4
45,177,3,2
46,187,3,3
47,190,2,2
48,191,3,1
49,192,1,1
50,194,3,0
51,196,2,4
