,step,vertical_idx,horizontal_idx
0,1,0,1
1,2,1,3
2,9,1,4
3,12,2,4
4,16,0,3
5,22,4,3
6,23,2,2
7,28,4,4
8,29,4,0
9,34,1,3
10,40,0,0
11,43,0,4
12,44,3,4
13,52,4,4
14,56,4,3
15,64,0,2
16,68,0,3
17,70,0,4
18,72,3,0
19,76,0,4
20,81,1,4
21,90,3,3
22,93,0,3
23,96,2,4
24,97,3,2
25,97,4,4
26,100,3,1
27,113,1,3
28,124,2,4
29,126,0,3
30,132,2,4
31,141,3,2
32,142,2,3
33,150,3,1
34,150,3,2
35,156,3,4
36,160,1,2
37,161,4,3
38,172,3,4
39,174,1,1
40,175,3,4
41,179,1,3
42,180,0,2
43,185,0,3
44,187,4,1
45,189,1,4
46,196,3,2
47,198,2,4
