,step,vertical_idx,horizontal_idx
0,5,0,4
1,8,3,1
2,12,2,2
3,13,2,1
4,29,1,4
5,29,2,4
6,29,3,1
7,31,1,4
8,35,1,4
9,38,4,4
10,40,1,1
11,40,3,3
12,45,0,4
13,45,1,4
14,49,4,3
15,52,2,3
16,55,1,2
17,58,4,0
18,60,4,4
19,76,2,2
20,79,3,1
21,79,3,3
22,86,1,0
23,92,0,4
24,95,0,2
25,97,0,3
26,99,1,0
27,103,1,4
28,105,2,3
29,116,4,1
30,117,3,4
31,119,2,3
32,122,3,1
33,128,2,2
34,130,3,0
35,134,1,4
36,135,0,1
37,150,2,1
38,171,3,3
39,174,4,4
40,175,0,2
41,175,4,4
42,180,3,1
43,181,2,1
44,182,1,4
45,185,1,4
46,186,2,1
47,195,4,0
48,196,2,2
49,200,0,4
