,step,vertical_idx,horizontal_idx
0,1,4,4
1,9,3,3
2,10,0,1
3,16,3,1
4,19,0,4
5,19,3,1
6,19,4,4
7,24,2,2
8,27,0,2
9,31,4,4
10,35,0,1
11,35,0,4
12,35,1,4
13,39,1,3
14,40,4,1
15,41,0,4
16,41,1,2
17,41,2,3
18,53,2,2
19,55,0,4
20,60,1,3
21,62,3,2
22,65,2,4
23,69,2,4
24,70,3,4
25,74,1,1
26,77,3,1
27,79,0,4
28,84,2,3
29,89,1,3
30,90,2,4
31,90,4,1
32,93,4,1
33,96,4,3
34,98,3,3
35,107,2,2
36,117,2,1
37,124,2,4
38,124,4,0
39,128,2,3
40,145,1,4
41,149,2,4
42,151,1,1
43,162,0,4
44,174,2,4
45,176,3,2
46,178,3,4
47,179,4,4
48,183,1,4
49,184,0,3
50,185,0,4
51,187,3,3
52,188,3,4
53,190,3,4
54,191,4,0
55,192,0,2
56,193,1,2
57,195,2,2
58,200,4,2
