,step,vertical_idx,horizontal_idx
0,1,0,0
1,2,4,1
2,3,1,3
3,7,3,3
4,14,4,4
5,16,2,1
6,22,1,2
7,22,2,2
8,23,1,2
9,24,2,4
10,27,2,2
11,28,0,2
12,29,1,1
13,35,1,1
14,37,3,2
15,38,2,2
16,40,0,3
17,40,0,4
18,46,2,1
19,47,4,4
20,54,2,4
21,56,0,4
22,60,0,2
23,61,1,0
24,64,3,2
25,66,1,0
26,69,3,0
27,71,2,3
28,75,4,4
29,87,1,1
30,89,3,4
31,91,1,2
32,92,1,1
33,95,4,4
34,105,1,1
35,108,4,2
36,109,4,3
37,116,2,4
38,120,3,4
39,123,0,1
40,131,4,2
41,134,4,2
42,137,2,4
43,140,3,4
44,143,0,1
45,144,3,4
46,153,3,2
47,162,0,4
48,163,3,4
49,183,4,3
50,187,3,4
51,197,0,2
52,199,2,3
