,step,vertical_idx,horizontal_idx
0,3,4,2
1,9,2,4
2,12,2,3
3,13,3,3
4,16,3,3
5,18,0,4
6,24,3,2
7,31,0,3
8,43,2,4
9,45,0,2
10,48,2,4
11,48,4,2
12,53,2,3
13,53,2,4
14,55,2,2
15,57,0,4
16,64,1,4
17,66,3,2
18,68,2,3
19,69,4,2
20,69,4,4
21,75,1,3
22,76,3,4
23,77,0,3
24,77,2,4
25,79,3,3
26,80,2,3
27,81,1,1
28,81,2,1
29,91,4,4
30,97,1,3
31,101,3,1
32,102,1,2
33,108,2,3
34,110,1,4
35,112,0,4
36,115,3,2
37,116,4,2
38,124,0,3
39,125,0,4
40,134,1,2
41,134,4,4
42,135,4,1
43,142,4,4
44,146,0,0
45,151,4,2
46,169,2,4
47,170,0,0
48,187,1,3
49,193,2,3
50,194,4,4
51,200,0,4
