,step,vertical_idx,horizontal_idx
0,7,3,1
1,8,3,1
2,8,4,1
3,26,4,4
4,30,3,1
5,34,2,1
6,39,4,2
7,42,4,4
8,49,2,4
9,51,1,4
10,62,0,1
11,63,4,1
12,65,4,0
13,66,3,4
14,74,3,2
15,80,2,2
16,85,1,2
17,89,2,2
18,90,1,3
19,99,0,4
20,109,4,4
21,113,0,4
22,120,4,2
23,128,3,1
24,133,1,1
25,133,2,4
26,136,2,4
27,151,4,4
28,153,2,2
29,156,0,1
30,157,0,3
31,157,4,0
32,158,3,2
33,159,3,4
34,159,4,0
35,165,0,2
36,166,0,4
37,166,2,3
38,172,4,1
39,173,4,0
40,178,4,4
41,183,0,2
42,188,4,1
43,190,2,2
44,191,0,4
45,192,1,4
46,194,1,4
47,195,2,1
