,step,vertical_idx,horizontal_idx
0,3,4,2
1,4,3,3
2,9,2,1
3,16,4,3
4,17,4,3
5,22,0,3
6,27,4,4
7,30,3,3
8,33,2,3
9,41,1,3
10,45,3,3
11,51,3,1
12,58,2,2
13,62,4,4
14,63,4,3
15,72,0,4
16,75,1,4
17,76,0,4
18,77,2,3
19,78,1,4
20,79,0,3
21,82,2,2
22,83,0,3
23,83,0,4
24,87,2,1
25,92,4,3
26,95,4,4
27,96,2,1
28,103,4,1
29,105,1,4
30,113,3,2
31,114,4,4
32,115,1,1
33,117,1,4
34,118,0,3
35,119,0,3
36,119,2,2
37,120,0,2
38,123,2,4
39,124,3,4
40,132,1,3
41,137,4,4
42,138,3,2
43,145,2,4
44,149,1,4
45,149,4,4
46,153,2,4
47,155,3,4
48,160,4,0
49,163,3,2
50,167,0,4
51,174,4,4
52,183,0,0
53,186,3,4
54,191,1,4
55,193,1,4
56,195,0,1
57,200,1,2
