,step,vertical_idx,horizontal_idx
0,1,1,2
1,2,3,0
2,5,2,4
3,10,2,4
4,11,0,4
5,12,4,2
6,14,0,4
7,20,1,4
8,23,4,3
9,33,0,4
10,34,1,3
11,35,0,2
12,36,2,2
13,38,4,2
14,40,3,3
15,43,2,2
16,46,1,1
17,47,0,4
18,48,0,4
19,56,0,3
20,69,2,1
21,70,0,4
22,76,1,4
23,78,2,3
24,88,4,1
25,90,3,2
26,91,1,1
27,95,1,1
28,97,0,2
29,101,1,4
30,101,2,4
31,104,2,2
32,109,0,4
33,109,1,3
34,118,1,3
35,120,3,2
36,123,4,4
37,124,4,2
38,125,1,1
39,130,2,3
40,132,0,4
41,134,1,2
42,139,0,0
43,139,3,4
44,144,2,1
45,145,0,3
46,146,4,2
47,150,4,0
48,154,0,4
49,156,4,0
50,157,4,4
51,163,3,3
52,167,3,1
53,171,3,3
54,174,2,1
55,180,4,3
