,step,vertical_idx,horizontal_idx
0,3,2,2
1,15,2,4
2,20,2,3
3,25,3,2
4,26,3,3
5,29,1,3
6,30,4,3
7,35,1,2
8,36,0,3
9,39,2,3
10,42,4,3
11,45,3,4
12,48,4,4
13,50,2,3
14,53,2,2
15,59,4,3
16,62,2,2
17,68,1,3
18,68,1,4
19,74,2,3
20,87,2,2
21,87,4,4
22,96,1,2
23,99,1,1
24,102,0,1
25,102,1,3
26,112,0,1
27,114,4,4
28,125,1,2
29,134,3,4
30,134,4,1
31,138,1,4
32,138,3,4
33,143,2,1
34,144,2,4
35,149,0,3
36,153,1,4
37,154,4,4
38,155,1,2
39,162,4,1
40,165,4,3
41,166,2,2
42,166,3,2
43,171,4,3
44,181,2,2
45,182,2,1
46,193,1,3
