,step,vertical_idx,horizontal_idx
0,5,0,3
1,6,4,4
2,7,4,2
3,10,4,1
4,15,3,0
5,26,1,2
6,37,0,1
7,38,4,4
8,41,2,3
9,42,1,2
10,44,4,3
11,45,3,1
12,48,0,1
13,51,3,2
14,53,3,4
15,55,3,3
16,61,0,3
17,63,3,3
18,64,3,3
19,65,0,2
20,68,1,4
21,83,2,3
22,83,4,3
23,92,3,4
24,97,2,4
25,99,2,3
26,106,4,4
27,108,3,4
28,108,4,1
29,115,1,1
30,117,2,4
31,117,4,3
32,118,3,3
33,119,1,1
34,120,2,3
35,121,4,0
36,125,1,4
37,127,1,3
38,129,1,2
39,133,4,4
40,138,3,4
41,140,4,0
42,142,4,2
43,145,1,3
44,151,1,3
45,159,3,3
46,161,1,2
47,163,4,4
48,168,0,1
49,168,3,4
50,179,0,2
51,181,2,4
52,182,2,3
53,187,1,4
54,196,2,4
55,198,0,4
