,step,vertical_idx,horizontal_idx
0,6,2,4
1,12,1,3
2,18,2,3
3,20,0,2
4,21,2,2
5,30,0,4
6,37,0,3
7,43,3,4
8,46,3,2
9,47,4,3
10,52,2,3
11,60,1,2
12,67,3,3
13,75,0,2
14,80,0,4
15,84,2,4
16,86,1,2
17,89,1,4
18,90,4,2
19,95,1,0
20,96,2,2
21,108,1,4
22,111,2,2
23,116,0,3
24,124,3,4
25,127,3,4
26,129,4,4
27,132,0,1
28,132,0,4
29,133,2,4
30,133,3,2
31,134,0,3
32,136,0,0
33,139,0,0
34,140,0,2
35,148,1,2
36,154,4,3
37,156,3,0
38,158,1,1
39,163,0,4
40,163,4,2
41,171,2,3
42,173,0,0
43,174,1,3
44,177,2,3
45,177,4,1
46,178,2,1
47,180,0,3
48,182,3,2
49,185,0,4
50,187,4,3
51,189,1,4
52,190,4,2
53,191,1,3
