,step,vertical_idx,horizontal_idx
0,1,1,0
1,8,2,3
2,12,4,2
3,16,4,1
4,21,0,1
5,40,0,1
6,50,1,2
7,51,2,2
8,58,1,4
9,69,2,3
10,72,4,2
11,73,3,2
12,75,3,1
13,78,2,3
14,83,0,4
15,84,3,0
16,86,3,1
17,89,3,0
18,90,0,1
19,92,0,1
20,97,2,1
21,100,3,1
22,102,1,4
23,110,2,2
24,121,2,4
25,125,1,4
26,125,2,2
27,126,2,4
28,134,0,2
29,139,3,2
30,141,0,0
31,144,0,4
32,148,0,3
33,148,1,4
34,149,3,4
35,150,2,2
36,159,0,3
37,176,2,1
38,176,2,3
39,177,1,4
40,177,3,2
41,181,4,4
42,183,3,1
43,186,4,4
44,187,1,3
45,191,0,4
46,196,3,3
