,step,vertical_idx,horizontal_idx
0,1,0,4
1,1,4,4
2,5,2,4
3,11,3,2
4,12,1,3
5,13,0,3
6,21,2,3
7,43,0,2
8,50,1,4
9,62,0,4
10,64,2,2
11,68,1,2
12,70,3,3
13,71,4,1
14,73,1,3
15,73,1,4
16,76,3,4
17,80,0,4
18,83,4,4
19,89,1,2
20,92,1,2
21,92,2,3
22,94,4,1
23,95,0,0
24,110,3,2
25,111,1,4
26,112,0,3
27,113,4,3
28,113,4,4
29,115,2,3
30,129,0,2
31,133,0,3
32,140,0,4
33,141,3,4
34,149,3,0
35,150,2,4
36,150,3,2
37,152,1,4
38,155,3,2
39,156,3,1
40,157,4,4
41,159,4,1
42,175,4,1
43,187,1,3
44,187,1,4
45,191,3,3
46,191,4,1
47,197,1,1
