,step,vertical_idx,horizontal_idx
0,1,2,4
1,8,1,4
2,9,4,4
3,15,2,4
4,19,2,4
5,20,1,2
6,22,0,4
7,24,0,2
8,26,1,3
9,27,4,0
10,32,3,0
11,46,3,3
12,48,1,2
13,50,2,2
14,55,0,0
15,57,0,2
16,57,2,4
17,62,4,4
18,65,0,1
19,67,0,0
20,76,3,4
21,77,1,4
22,77,4,2
23,79,1,1
24,81,2,2
25,90,4,1
26,95,4,2
27,97,0,2
28,100,4,2
29,103,3,4
30,108,0,3
31,108,1,3
32,112,2,2
33,112,3,2
34,115,3,1
35,121,1,2
36,122,0,1
37,126,3,2
38,130,3,3
39,133,3,1
40,139,1,3
41,154,2,2
42,156,0,4
43,161,2,4
44,161,4,2
45,163,1,3
46,168,3,4
47,171,2,3
48,171,2,4
49,172,3,2
50,173,3,3
51,174,3,3
52,184,1,3
53,185,1,0
54,186,4,0
55,191,3,3
56,199,3,2
