,step,vertical_idx,horizontal_idx
0,2,1,2
1,5,1,3
2,6,1,4
3,8,0,2
4,16,0,1
5,18,1,0
6,21,4,3
7,28,1,1
8,30,4,4
9,33,2,4
10,37,2,2
11,38,0,1
12,41,2,3
13,41,2,4
14,43,1,4
15,50,1,4
16,51,2,1
17,56,3,0
18,63,2,3
19,65,3,2
20,72,0,2
21,79,3,4
22,87,3,4
23,89,4,0
24,95,0,1
25,99,3,4
26,100,1,3
27,105,2,1
28,106,2,4
29,106,3,1
30,109,3,3
31,117,3,2
32,120,0,3
33,120,4,0
34,121,1,2
35,122,4,3
36,123,4,2
37,126,1,2
38,130,3,3
39,134,0,3
40,134,0,4
41,134,3,2
42,134,4,2
43,136,3,3
44,137,3,4
45,148,3,1
46,154,1,2
47,158,3,0
48,161,1,2
49,164,2,4
50,168,2,4
51,175,2,2
52,177,4,2
53,180,2,2
54,182,0,4
55,183,0,4
56,187,0,3
57,188,2,2
58,188,2,4
