,step,vertical_idx,horizontal_idx
0,3,2,3
1,4,0,0
2,7,0,2
3,16,4,4
4,20,3,2
5,20,4,3
6,22,0,3
7,30,3,3
8,33,0,3
9,35,4,4
10,38,1,1
11,39,0,2
12,44,3,2
13,46,0,4
14,46,1,4
15,46,3,3
16,51,2,4
17,56,0,4
18,59,0,4
19,60,1,1
20,75,2,3
21,79,0,2
22,80,0,1
23,80,0,2
24,80,3,1
25,83,2,4
26,84,4,0
27,89,2,3
28,90,0,3
29,97,3,4
30,106,2,3
31,113,4,3
32,115,1,4
33,118,3,2
34,124,2,2
35,127,2,4
36,134,4,4
37,140,2,4
38,142,4,2
39,144,3,1
40,148,4,3
41,166,1,2
42,166,4,3
43,168,3,4
44,172,2,2
45,175,3,4
46,177,1,4
47,191,3,3
48,197,4,2
