,step,vertical_idx,horizontal_idx
0,5,1,3
1,9,3,4
2,11,4,1
3,12,1,3
4,12,4,3
5,16,0,0
6,16,0,3
7,38,1,0
8,44,0,1
9,57,0,3
10,63,1,4
11,78,3,3
12,79,0,3
13,83,0,1
14,84,0,2
15,88,2,3
16,90,1,3
17,99,2,4
18,101,1,2
19,101,1,3
20,111,4,3
21,116,4,3
22,118,4,2
23,122,3,3
24,127,4,4
25,133,0,2
26,136,1,3
27,136,3,4
28,141,2,4
29,150,3,1
30,151,3,1
31,151,3,3
32,152,1,4
33,152,4,4
34,153,3,2
35,157,0,4
36,158,1,4
37,159,1,1
38,159,4,1
39,165,4,3
40,167,2,2
41,175,4,4
42,179,4,3
43,181,4,1
44,182,0,1
45,196,4,3
46,200,1,1
