,step,vertical_idx,horizontal_idx
0,6,2,4
1,12,3,4
2,13,4,0
3,16,4,2
4,17,0,2
5,21,3,2
6,23,2,3
7,24,1,1
8,26,3,2
9,29,1,1
10,36,2,4
11,44,2,4
12,46,4,3
13,49,3,3
14,55,1,2
15,59,3,4
16,61,4,2
17,64,3,3
18,70,2,4
19,72,0,3
20,77,4,4
21,78,1,2
22,80,3,2
23,82,3,3
24,86,1,2
25,86,3,1
26,95,0,3
27,100,4,3
28,105,0,4
29,105,1,3
30,107,1,4
31,113,0,3
32,113,0,4
33,117,0,2
34,121,4,2
35,130,2,4
36,136,0,4
37,145,2,4
38,146,4,4
39,149,4,2
40,153,2,3
41,159,0,3
42,159,4,4
43,161,3,4
44,163,1,0
45,165,3,2
46,169,3,3
47,180,1,4
48,185,3,3
49,186,3,3
50,187,3,2
51,188,1,2
52,188,4,4
53,189,3,4
54,198,2,3
