,step,vertical_idx,horizontal_idx
0,6,4,4
1,10,1,3
2,10,2,3
3,13,4,3
4,15,4,0
5,16,4,4
6,23,0,3
7,25,4,1
8,26,2,3
9,30,2,4
10,31,3,0
11,33,2,2
12,40,0,2
13,40,3,1
14,47,0,1
15,54,2,3
16,55,4,3
17,61,2,2
18,66,2,4
19,67,2,4
20,68,2,4
21,75,2,3
22,77,1,1
23,78,0,4
24,78,2,4
25,85,3,3
26,95,0,3
27,95,4,4
28,115,4,4
29,116,4,4
30,118,2,4
31,118,4,1
32,119,1,3
33,120,4,4
34,126,1,2
35,130,3,3
36,141,2,4
37,151,3,3
38,152,1,4
39,152,4,1
40,155,4,2
41,157,3,3
42,160,4,1
43,161,4,2
44,171,2,1
45,172,4,3
46,180,1,3
47,183,0,4
48,194,2,2
49,198,3,4
