,step,vertical_idx,horizontal_idx
0,6,1,4
1,8,3,0
2,14,4,4
3,21,4,2
4,24,0,3
5,25,2,2
6,27,1,3
7,27,2,2
8,27,4,0
9,36,4,3
10,37,4,4
11,49,2,3
12,52,0,3
13,52,3,2
14,52,3,4
15,55,1,3
16,69,4,3
17,71,2,2
18,72,1,3
19,76,3,3
20,79,1,3
21,94,3,4
22,103,3,4
23,105,4,2
24,107,0,4
25,112,0,4
26,119,4,1
27,121,3,1
28,126,4,1
29,130,1,3
30,131,0,3
31,133,4,4
32,134,1,2
33,139,4,4
34,140,3,3
35,145,3,1
36,147,1,4
37,147,2,2
38,152,1,2
39,152,2,4
40,156,0,2
41,158,2,3
42,159,0,0
43,162,3,3
44,164,2,3
45,180,0,4
46,182,4,2
47,186,1,3
48,190,2,3
49,192,1,3
50,195,3,3
51,195,4,1
52,197,3,3
