,step,vertical_idx,horizontal_idx
0,19,2,3
1,27,3,3
2,29,1,2
3,30,3,3
4,32,2,3
5,43,4,2
6,47,1,3
7,54,3,1
8,56,0,4
9,62,3,3
10,66,4,0
11,71,2,4
12,77,3,2
13,78,3,2
14,86,3,4
15,87,0,0
16,87,1,0
17,93,1,4
18,103,2,1
19,104,1,0
20,105,2,2
21,110,0,3
22,111,1,2
23,118,3,2
24,119,0,4
25,126,2,1
26,136,0,4
27,137,2,1
28,143,2,2
29,147,1,3
30,147,4,3
31,150,1,2
32,154,2,3
33,161,2,2
34,167,0,3
35,168,3,2
36,170,0,1
37,170,0,2
38,172,2,3
39,174,2,3
40,180,4,4
41,190,0,4
42,190,2,4
43,197,3,4
44,198,4,4
45,199,1,3
46,200,1,3
