,step,vertical_idx,horizontal_idx
0,4,1,4
1,18,0,3
2,22,2,4
3,23,1,2
4,28,0,3
5,36,3,2
6,38,0,1
7,43,3,3
8,44,0,4
9,46,4,1
10,47,1,4
11,47,4,4
12,49,4,2
13,57,1,4
14,60,2,3
15,66,4,2
16,69,1,4
17,70,1,3
18,75,0,4
19,89,2,4
20,95,1,4
21,100,1,1
22,101,2,4
23,102,3,3
24,109,3,2
25,111,1,4
26,122,2,4
27,125,4,4
28,131,2,2
29,134,1,3
30,135,2,1
31,137,1,4
32,137,3,3
33,138,1,2
34,143,4,4
35,150,1,4
36,154,4,3
37,159,1,4
38,160,4,3
39,161,4,4
40,164,3,3
41,176,1,3
42,176,3,1
43,177,0,3
44,177,1,3
45,178,3,2
46,179,4,1
47,180,3,4
48,181,2,3
49,183,0,2
50,185,0,4
51,192,3,2
52,192,4,4
