,step,vertical_idx,horizontal_idx
0,8,3,3
1,8,4,3
2,10,4,2
3,16,2,3
4,17,0,2
5,18,4,4
6,20,4,2
7,21,3,4
8,22,1,3
9,33,4,3
10,40,4,2
11,51,1,0
12,51,2,3
13,54,3,4
14,54,4,0
15,61,4,1
16,64,2,3
17,69,4,3
18,71,2,4
19,80,3,2
20,82,2,4
21,85,1,4
22,87,2,3
23,88,4,3
24,93,0,4
25,93,4,4
26,94,1,3
27,101,3,1
28,108,2,4
29,110,3,3
30,121,2,2
31,125,1,3
32,126,2,2
33,145,0,3
34,145,3,4
35,145,4,2
36,146,2,4
37,150,2,4
38,160,0,2
39,163,0,2
40,165,4,3
41,166,0,4
42,171,1,4
43,172,3,0
44,180,3,3
45,188,4,3
46,189,2,2
47,191,0,2
48,192,2,3
49,193,1,3
50,193,3,3
51,194,4,4
52,195,2,3
53,197,0,3
54,197,0,4
55,197,3,2
56,200,0,4
