,step,vertical_idx,horizontal_idx
0,2,0,4
1,2,3,1
2,8,4,4
3,11,2,2
4,16,0,2
5,29,0,1
6,29,2,3
7,33,4,1
8,37,1,4
9,38,4,4
10,40,3,4
11,46,0,3
12,48,3,2
13,56,0,4
14,56,2,3
15,59,2,2
16,76,1,3
17,80,2,4
18,80,3,2
19,80,3,4
20,81,4,4
21,84,0,3
22,87,4,4
23,88,2,3
24,107,4,3
25,109,1,1
26,111,4,1
27,114,2,4
28,130,1,1
29,131,0,4
30,131,1,3
31,132,2,2
32,135,3,4
33,137,3,2
34,145,0,0
35,146,1,3
36,150,2,4
37,152,4,3
38,161,1,4
39,161,3,1
40,170,3,4
41,171,3,4
42,179,1,3
43,179,2,3
44,182,2,2
45,187,1,3
46,191,4,2
47,194,3,2
