,step,vertical_idx,horizontal_idx
0,4,3,0
1,11,0,2
2,11,2,4
3,15,4,4
4,21,3,2
5,23,1,1
6,24,3,3
7,27,2,3
8,30,3,4
9,45,3,4
10,47,3,3
11,52,1,0
12,52,1,4
13,56,3,2
14,76,2,3
15,78,1,4
16,80,4,4
17,84,4,3
18,86,4,3
19,98,3,4
20,103,2,3
21,104,0,1
22,105,4,3
23,114,1,4
24,115,2,3
25,122,4,3
26,128,2,3
27,129,3,3
28,132,0,2
29,133,3,4
30,135,0,3
31,138,0,4
32,151,3,4
33,160,2,1
34,168,0,4
35,169,0,3
36,173,1,0
37,173,2,4
38,173,4,4
39,178,1,4
40,184,1,3
41,187,2,3
42,189,3,1
43,195,2,1
44,196,2,1
45,200,3,1
