,step,vertical_idx,horizontal_idx
0,6,1,3
1,10,0,1
2,13,3,4
3,21,1,2
4,21,2,3
5,25,3,3
6,25,3,4
7,26,4,1
8,30,3,4
9,37,1,4
10,44,1,2
11,46,0,3
12,54,2,1
13,57,2,4
14,59,2,3
15,60,4,3
16,68,2,3
17,74,1,4
18,81,1,1
19,83,2,4
20,86,3,4
21,89,0,2
22,89,2,2
23,89,2,3
24,89,3,3
25,90,4,2
26,93,4,2
27,94,2,4
28,99,4,3
29,104,2,4
30,105,2,4
31,119,3,4
32,120,0,2
33,124,4,4
34,130,2,3
35,131,3,3
36,137,1,3
37,143,3,4
38,145,3,3
39,146,3,3
40,149,4,4
41,151,2,1
42,151,3,0
43,162,1,2
44,164,1,0
45,167,1,4
46,170,0,3
47,173,1,2
48,174,1,3
49,178,0,4
50,180,3,0
51,192,4,4
52,193,2,4
53,197,2,3
54,199,4,2
