,step,vertical_idx,horizontal_idx
0,2,0,3
1,2,3,4
2,11,1,2
3,13,0,1
4,14,4,3
5,16,3,1
6,30,2,4
7,32,1,3
8,34,0,4
9,34,3,3
10,39,3,1
11,51,4,2
12,52,4,2
13,56,3,4
14,56,4,4
15,60,2,3
16,62,0,4
17,63,0,0
18,63,3,2
19,67,1,1
20,72,3,3
21,73,2,2
22,73,4,0
23,76,3,4
24,78,1,4
25,80,3,3
26,83,3,1
27,84,0,0
28,85,1,2
29,87,1,4
30,88,0,4
31,89,1,2
32,89,1,4
33,94,4,3
34,97,1,2
35,100,0,3
36,105,0,3
37,106,0,3
38,106,3,4
39,106,4,2
40,112,4,3
41,118,2,4
42,125,2,3
43,126,4,1
44,131,3,2
45,133,2,3
46,135,4,0
47,136,4,4
48,140,4,3
49,145,4,3
50,149,0,2
51,149,3,4
52,152,1,3
53,152,3,3
54,165,2,3
55,166,3,4
56,172,2,4
57,175,2,3
58,178,4,1
59,185,1,2
60,194,2,1
