,step,vertical_idx,horizontal_idx
0,4,3,2
1,6,1,4
2,11,1,4
3,18,1,4
4,22,1,4
5,25,1,4
6,25,2,4
7,26,0,1
8,26,1,2
9,32,1,4
10,35,3,0
11,39,0,3
12,42,4,1
13,47,1,2
14,48,4,2
15,50,2,3
16,57,0,3
17,60,4,1
18,65,2,1
19,68,2,3
20,69,2,4
21,71,2,1
22,77,0,3
23,78,0,4
24,79,0,4
25,87,2,1
26,87,2,4
27,96,2,1
28,103,4,2
29,104,1,2
30,105,4,4
31,106,4,3
32,109,2,3
33,112,0,3
34,118,2,4
35,120,4,2
36,125,3,3
37,126,3,0
38,126,4,2
39,129,4,2
40,130,4,2
41,142,4,2
42,149,4,3
43,157,1,3
44,182,2,3
45,189,0,4
46,189,1,4
47,193,1,4
48,198,0,1
