,step,vertical_idx,horizontal_idx
0,1,2,4
1,5,2,2
2,17,4,0
3,18,4,1
4,28,1,1
5,31,3,4
6,32,0,3
7,32,1,0
8,32,4,4
9,34,3,0
10,38,3,2
11,44,4,4
12,46,3,1
13,51,4,3
14,54,0,3
15,57,4,4
16,59,0,4
17,62,2,4
18,65,2,4
19,66,1,1
20,66,4,4
21,68,0,4
22,74,1,4
23,82,4,4
24,89,1,4
25,91,3,0
26,92,4,3
27,94,3,4
28,98,4,0
29,102,4,0
30,106,1,2
31,111,3,3
32,114,4,1
33,115,1,4
34,115,4,4
35,124,3,1
36,126,3,2
37,129,0,4
38,135,0,4
39,136,0,4
40,138,4,4
41,142,0,4
42,152,3,4
43,158,0,4
44,178,0,4
45,180,3,3
46,193,3,1
