,step,vertical_idx,horizontal_idx
0,3,3,3
1,8,3,4
2,12,2,4
3,17,2,3
4,17,2,4
5,20,0,4
6,20,3,3
7,22,0,3
8,29,2,4
9,35,1,2
10,39,3,3
11,48,4,4
12,61,2,3
13,61,3,0
14,64,2,4
15,64,4,2
16,65,2,2
17,67,1,2
18,69,4,2
19,80,2,2
20,82,1,2
21,95,0,1
22,97,0,1
23,98,0,2
24,105,4,2
25,107,1,2
26,109,3,1
27,109,4,2
28,137,4,2
29,138,1,0
30,139,0,4
31,139,2,2
32,143,3,2
33,144,2,1
34,152,3,4
35,158,2,4
36,161,1,2
37,164,3,2
38,171,2,4
39,171,3,3
40,175,0,2
41,175,4,4
42,180,1,3
43,180,1,4
44,181,1,2
45,200,2,4
