,step,vertical_idx,horizontal_idx
0,6,3,3
1,7,0,3
2,13,2,4
3,25,0,3
4,25,4,4
5,28,1,3
6,28,1,4
7,33,4,2
8,34,4,0
9,36,0,0
10,36,4,0
11,37,2,4
12,38,4,4
13,40,3,1
14,50,4,1
15,65,0,4
16,70,4,3
17,78,3,4
18,83,2,3
19,84,3,2
20,87,2,3
21,92,1,4
22,97,3,2
23,99,1,0
24,112,1,4
25,113,2,1
26,119,1,3
27,119,2,3
28,128,0,1
29,130,1,1
30,130,1,3
31,131,1,3
32,136,2,3
33,141,2,3
34,142,0,2
35,143,0,4
36,143,4,3
37,146,4,4
38,155,3,3
39,169,0,4
40,169,4,3
41,172,0,1
42,173,4,0
43,177,2,3
44,190,4,3
45,191,3,3
46,193,1,4
47,194,4,2
48,195,0,4
49,196,1,0
50,198,2,2
